fecha,Kind,Number,variable
2019-02-15,Observed,24.0,calls
2019-02-16,Observed,24.0,calls
2019-02-17,Observed,20.0,calls
2019-02-18,Observed,35.0,calls
2019-02-19,Observed,22.0,calls
2019-02-20,Observed,32.0,calls
2019-02-21,Observed,26.0,calls
2019-02-22,Observed,21.0,calls
2019-02-23,Observed,22.0,calls
2019-02-24,Observed,23.0,calls
2019-02-25,Observed,25.0,calls
2019-02-26,Observed,16.0,calls
2019-02-27,Observed,25.0,calls
2019-02-28,Observed,23.0,calls
2019-03-01,Observed,20.0,calls
2019-03-02,Observed,17.0,calls
2019-03-03,Observed,21.0,calls
2019-03-04,Observed,23.0,calls
2019-03-05,Observed,22.0,calls
2019-03-06,Observed,38.0,calls
2019-03-07,Observed,31.0,calls
2019-03-08,Observed,22.0,calls
2019-03-09,Observed,28.0,calls
2019-03-10,Observed,12.0,calls
2019-03-11,Observed,28.0,calls
2019-03-12,Observed,15.0,calls
2019-03-13,Observed,24.0,calls
2019-03-14,Observed,26.0,calls
2019-03-15,Observed,21.0,calls
2019-03-16,Observed,14.0,calls
2019-03-17,Observed,14.0,calls
2019-03-18,Observed,35.0,calls
2019-03-19,Observed,20.0,calls
2019-03-20,Observed,22.0,calls
2019-03-21,Observed,21.0,calls
2019-03-22,Observed,22.0,calls
2019-03-23,Observed,20.0,calls
2019-03-24,Observed,17.0,calls
2019-03-25,Observed,26.0,calls
2019-03-26,Observed,22.0,calls
2019-03-27,Observed,22.0,calls
2019-03-28,Observed,25.0,calls
2019-03-29,Observed,25.0,calls
2019-03-30,Observed,24.0,calls
2019-03-31,Observed,26.0,calls
2019-04-01,Observed,32.0,calls
2019-04-02,Observed,24.0,calls
2019-04-03,Observed,24.0,calls
2019-04-04,Observed,14.0,calls
2019-04-05,Observed,29.0,calls
2019-04-06,Observed,18.0,calls
2019-04-07,Observed,15.0,calls
2019-04-08,Observed,31.0,calls
2019-04-09,Observed,23.0,calls
2019-04-10,Observed,18.0,calls
2019-04-11,Observed,8.0,calls
2019-04-12,Observed,15.0,calls
2019-04-13,Observed,16.0,calls
2019-04-14,Observed,21.0,calls
2019-04-15,Observed,35.0,calls
2019-04-16,Observed,25.0,calls
2019-04-17,Observed,26.0,calls
2019-04-18,Observed,18.0,calls
2019-04-19,Observed,20.0,calls
2019-04-20,Observed,28.0,calls
2019-04-21,Observed,15.0,calls
2019-04-22,Observed,39.0,calls
2019-04-23,Observed,24.0,calls
2019-04-24,Observed,20.0,calls
2019-04-25,Observed,26.0,calls
2019-04-26,Observed,15.0,calls
2019-04-27,Observed,15.0,calls
2019-04-28,Observed,27.0,calls
2019-04-29,Observed,22.0,calls
2019-04-30,Observed,15.0,calls
2019-05-01,Observed,9.0,calls
2019-05-02,Observed,20.0,calls
2019-05-03,Observed,25.0,calls
2019-05-04,Observed,22.0,calls
2019-05-05,Observed,19.0,calls
2019-05-06,Observed,29.0,calls
2019-05-07,Observed,19.0,calls
2019-05-08,Observed,17.0,calls
2019-05-09,Observed,25.0,calls
2019-05-10,Observed,27.0,calls
2019-05-11,Observed,13.0,calls
2019-05-12,Observed,15.0,calls
2019-05-13,Observed,32.0,calls
2019-05-14,Observed,22.0,calls
2019-05-15,Observed,28.0,calls
2019-05-16,Observed,25.0,calls
2019-05-17,Observed,25.0,calls
2019-05-18,Observed,25.0,calls
2019-05-19,Observed,17.0,calls
2019-05-20,Observed,30.0,calls
2019-05-21,Observed,22.0,calls
2019-05-22,Observed,20.0,calls
2019-05-23,Observed,20.0,calls
2019-05-24,Observed,24.0,calls
2019-05-25,Observed,15.0,calls
2019-05-26,Observed,25.0,calls
2019-05-27,Observed,31.0,calls
2019-05-28,Observed,15.0,calls
2019-05-29,Observed,10.0,calls
2019-05-30,Observed,17.0,calls
2019-05-31,Observed,31.0,calls
2019-06-01,Observed,22.0,calls
2019-06-02,Observed,23.0,calls
2019-06-03,Observed,20.0,calls
2019-06-04,Observed,31.0,calls
2019-06-05,Observed,15.0,calls
2019-06-06,Observed,25.0,calls
2019-06-07,Observed,24.0,calls
2019-06-08,Observed,19.0,calls
2019-06-09,Observed,20.0,calls
2019-06-10,Observed,28.0,calls
2019-06-11,Observed,22.0,calls
2019-06-12,Observed,24.0,calls
2019-06-13,Observed,16.0,calls
2019-06-14,Observed,21.0,calls
2019-06-15,Observed,27.0,calls
2019-06-16,Observed,8.0,calls
2019-06-17,Observed,18.0,calls
2019-06-18,Observed,27.0,calls
2019-06-19,Observed,25.0,calls
2019-06-20,Observed,26.0,calls
2019-06-21,Observed,20.0,calls
2019-06-22,Observed,18.0,calls
2019-06-23,Observed,18.0,calls
2019-06-24,Observed,28.0,calls
2019-06-25,Observed,24.0,calls
2019-06-26,Observed,22.0,calls
2019-06-27,Observed,13.0,calls
2019-06-28,Observed,11.0,calls
2019-06-29,Observed,26.0,calls
2019-06-30,Observed,27.0,calls
2019-07-01,Observed,30.0,calls
2019-07-02,Observed,22.0,calls
2019-07-03,Observed,13.0,calls
2019-07-04,Observed,13.0,calls
2019-07-05,Observed,19.0,calls
2019-07-06,Observed,12.0,calls
2019-07-07,Observed,10.0,calls
2019-07-08,Observed,21.0,calls
2019-07-09,Observed,14.0,calls
2019-07-10,Observed,33.0,calls
2019-07-11,Observed,17.0,calls
2019-07-12,Observed,21.0,calls
2019-07-13,Observed,15.0,calls
2019-07-14,Observed,18.0,calls
2019-07-15,Observed,23.0,calls
2019-07-16,Observed,22.0,calls
2019-07-17,Observed,25.0,calls
2019-07-18,Observed,18.0,calls
2019-07-19,Observed,20.0,calls
2019-07-20,Observed,16.0,calls
2019-07-21,Observed,28.0,calls
2019-07-22,Observed,30.0,calls
2019-07-23,Observed,21.0,calls
2019-07-24,Observed,22.0,calls
2019-07-25,Observed,11.0,calls
2019-07-26,Observed,13.0,calls
2019-07-27,Observed,16.0,calls
2019-07-28,Observed,17.0,calls
2019-07-29,Observed,15.0,calls
2019-07-30,Observed,23.0,calls
2019-07-31,Observed,19.0,calls
2019-08-01,Observed,22.0,calls
2019-08-02,Observed,14.0,calls
2019-08-03,Observed,14.0,calls
2019-08-04,Observed,15.0,calls
2019-08-05,Observed,32.0,calls
2019-08-06,Observed,25.0,calls
2019-08-07,Observed,21.0,calls
2019-08-08,Observed,21.0,calls
2019-08-09,Observed,22.0,calls
2019-08-10,Observed,18.0,calls
2019-08-11,Observed,21.0,calls
2019-08-12,Observed,24.0,calls
2019-08-13,Observed,26.0,calls
2019-08-14,Observed,14.0,calls
2019-08-15,Observed,15.0,calls
2019-08-16,Observed,12.0,calls
2019-08-17,Observed,26.0,calls
2019-08-18,Observed,20.0,calls
2019-08-19,Observed,16.0,calls
2019-08-20,Observed,8.0,calls
2019-08-21,Observed,14.0,calls
2019-08-22,Observed,18.0,calls
2019-08-23,Observed,13.0,calls
2019-08-24,Observed,15.0,calls
2019-08-25,Observed,16.0,calls
2019-08-26,Observed,22.0,calls
2019-08-27,Observed,25.0,calls
2019-08-28,Observed,25.0,calls
2019-08-29,Observed,20.0,calls
2019-08-30,Observed,18.0,calls
2019-08-31,Observed,11.0,calls
2019-09-01,Observed,16.0,calls
2019-09-02,Observed,26.0,calls
2019-09-03,Observed,12.0,calls
2019-09-04,Observed,18.0,calls
2019-09-05,Observed,17.0,calls
2019-09-06,Observed,21.0,calls
2019-09-07,Observed,19.0,calls
2019-09-08,Observed,15.0,calls
2019-09-09,Observed,28.0,calls
2019-09-10,Observed,25.0,calls
2019-09-11,Observed,24.0,calls
2019-09-12,Observed,24.0,calls
2019-09-13,Observed,16.0,calls
2019-09-14,Observed,18.0,calls
2019-09-15,Observed,31.0,calls
2019-09-16,Observed,31.0,calls
2019-09-17,Observed,30.0,calls
2019-09-18,Observed,19.0,calls
2019-09-19,Observed,22.0,calls
2019-09-20,Observed,29.0,calls
2019-09-21,Observed,34.0,calls
2019-09-22,Observed,24.0,calls
2019-09-23,Observed,27.0,calls
2019-09-24,Observed,20.0,calls
2019-09-25,Observed,34.0,calls
2019-09-26,Observed,20.0,calls
2019-09-27,Observed,22.0,calls
2019-09-28,Observed,13.0,calls
2019-09-29,Observed,20.0,calls
2019-09-30,Observed,26.0,calls
2019-10-01,Observed,21.0,calls
2019-10-02,Observed,17.0,calls
2019-10-03,Observed,19.0,calls
2019-10-04,Observed,21.0,calls
2019-10-05,Observed,15.0,calls
2019-10-06,Observed,16.0,calls
2019-10-07,Observed,22.0,calls
2019-10-08,Observed,20.0,calls
2019-10-09,Observed,23.0,calls
2019-10-10,Observed,30.0,calls
2019-10-11,Observed,27.0,calls
2019-10-12,Observed,12.0,calls
2019-10-13,Observed,19.0,calls
2019-10-14,Observed,28.0,calls
2019-10-15,Observed,24.0,calls
2019-10-16,Observed,23.0,calls
2019-10-17,Observed,20.0,calls
2019-10-18,Observed,22.0,calls
2019-10-19,Observed,33.0,calls
2019-10-20,Observed,15.0,calls
2019-10-21,Observed,33.0,calls
2019-10-22,Observed,29.0,calls
2019-10-23,Observed,22.0,calls
2019-10-24,Observed,20.0,calls
2019-10-25,Observed,32.0,calls
2019-10-26,Observed,23.0,calls
2019-10-27,Observed,17.0,calls
2019-10-28,Observed,30.0,calls
2019-10-29,Observed,18.0,calls
2019-10-30,Observed,22.0,calls
2019-10-31,Observed,16.0,calls
2019-11-01,Observed,12.0,calls
2019-11-02,Observed,20.0,calls
2019-11-03,Observed,14.0,calls
2019-11-04,Observed,25.0,calls
2019-11-05,Observed,21.0,calls
2019-11-06,Observed,18.0,calls
2019-11-07,Observed,21.0,calls
2019-11-08,Observed,19.0,calls
2019-11-09,Observed,26.0,calls
2019-11-10,Observed,15.0,calls
2019-11-11,Observed,25.0,calls
2019-11-12,Observed,17.0,calls
2019-11-13,Observed,21.0,calls
2019-11-14,Observed,23.0,calls
2019-11-15,Observed,16.0,calls
2019-11-16,Observed,30.0,calls
2019-11-17,Observed,20.0,calls
2019-11-18,Observed,24.0,calls
2019-11-19,Observed,24.0,calls
2019-11-20,Observed,18.0,calls
2019-11-21,Observed,23.0,calls
2019-11-22,Observed,25.0,calls
2019-11-23,Observed,14.0,calls
2019-11-24,Observed,20.0,calls
2019-11-25,Observed,28.0,calls
2019-11-26,Observed,23.0,calls
2019-11-27,Observed,18.0,calls
2019-11-28,Observed,14.0,calls
2019-11-29,Observed,27.0,calls
2019-11-30,Observed,12.0,calls
2019-12-01,Observed,12.0,calls
2019-12-02,Observed,15.0,calls
2019-12-03,Observed,18.0,calls
2019-12-04,Observed,21.0,calls
2019-12-05,Observed,11.0,calls
2019-12-06,Observed,17.0,calls
2019-12-07,Observed,10.0,calls
2019-12-08,Observed,18.0,calls
2019-12-09,Observed,30.0,calls
2019-12-10,Observed,14.0,calls
2019-12-11,Observed,15.0,calls
2019-12-12,Observed,12.0,calls
2019-12-13,Observed,17.0,calls
2019-12-14,Observed,12.0,calls
2019-12-15,Observed,15.0,calls
2019-12-16,Observed,24.0,calls
2019-12-17,Observed,29.0,calls
2019-12-18,Observed,27.0,calls
2019-12-19,Observed,21.0,calls
2019-12-20,Observed,17.0,calls
2019-12-21,Observed,7.0,calls
2019-12-22,Observed,10.0,calls
2019-12-23,Observed,17.0,calls
2019-12-24,Observed,5.0,calls
2019-12-25,Observed,15.0,calls
2019-12-26,Observed,9.0,calls
2019-12-27,Observed,17.0,calls
2019-12-28,Observed,13.0,calls
2019-12-29,Observed,6.0,calls
2019-12-30,Observed,16.0,calls
2019-12-31,Observed,11.0,calls
2020-01-01,Observed,13.0,calls
2020-01-02,Observed,20.0,calls
2020-01-03,Observed,18.0,calls
2020-01-04,Observed,9.0,calls
2020-01-05,Observed,19.0,calls
2020-01-06,Observed,29.0,calls
2020-01-07,Observed,14.0,calls
2020-01-08,Observed,19.0,calls
2020-01-09,Observed,11.0,calls
2020-01-10,Observed,21.0,calls
2020-01-11,Observed,11.0,calls
2020-01-12,Observed,7.0,calls
2020-01-13,Observed,22.0,calls
2020-01-14,Observed,25.0,calls
2020-01-15,Observed,16.0,calls
2020-01-16,Observed,11.0,calls
2020-01-17,Observed,10.0,calls
2020-01-18,Observed,20.0,calls
2020-01-19,Observed,18.0,calls
2020-01-20,Observed,23.0,calls
2020-01-21,Observed,13.0,calls
2020-01-22,Observed,13.0,calls
2020-01-23,Observed,24.0,calls
2020-01-24,Observed,16.0,calls
2020-01-25,Observed,12.0,calls
2020-01-26,Observed,11.0,calls
2020-01-27,Observed,11.0,calls
2020-01-28,Observed,14.0,calls
2020-01-29,Observed,15.0,calls
2020-01-30,Observed,14.0,calls
2020-01-31,Observed,13.0,calls
2020-02-01,Observed,14.0,calls
2020-02-02,Observed,12.0,calls
2020-02-03,Observed,17.0,calls
2020-02-04,Observed,22.0,calls
2020-02-05,Observed,23.0,calls
2020-02-06,Observed,17.0,calls
2020-02-07,Observed,18.0,calls
2020-02-08,Observed,15.0,calls
2020-02-09,Observed,22.0,calls
2020-02-10,Observed,27.0,calls
2020-02-11,Observed,19.0,calls
2020-02-12,Observed,15.0,calls
2020-02-13,Observed,16.0,calls
2020-02-14,Observed,12.0,calls
2020-02-15,Observed,11.0,calls
2020-02-16,Observed,19.0,calls
2020-02-17,Observed,25.0,calls
2020-02-18,Observed,12.0,calls
2020-02-19,Observed,13.0,calls
2020-02-20,Observed,13.0,calls
2020-02-21,Observed,12.0,calls
2020-02-22,Observed,19.0,calls
2020-02-23,Observed,15.0,calls
2020-02-24,Observed,18.0,calls
2020-02-25,Observed,12.0,calls
2020-02-26,Observed,32.0,calls
2020-02-27,Observed,23.0,calls
2020-02-28,Observed,19.0,calls
2020-02-29,Observed,23.0,calls
2020-03-01,Observed,17.0,calls
2020-03-02,Observed,21.0,calls
2020-03-03,Observed,18.0,calls
2020-03-04,Observed,18.0,calls
2020-03-05,Observed,22.0,calls
2020-03-06,Observed,20.0,calls
2020-03-07,Observed,17.0,calls
2020-03-08,Observed,19.0,calls
2020-03-09,Observed,21.0,calls
2020-03-10,Observed,10.0,calls
2020-03-11,Observed,20.0,calls
2020-03-12,Observed,23.0,calls
2020-03-13,Observed,13.0,calls
2020-03-14,Observed,15.0,calls
2020-03-15,Observed,10.0,calls
2020-03-16,Observed,12.0,calls
2020-03-17,Observed,9.0,calls
2020-03-18,Observed,10.0,calls
2020-03-19,Observed,10.0,calls
2020-03-20,Observed,20.0,calls
2020-03-21,Observed,15.0,calls
2020-03-22,Observed,6.0,calls
2020-03-23,Observed,14.0,calls
2020-03-24,Observed,19.0,calls
2020-03-25,Observed,24.0,calls
2020-03-26,Observed,26.0,calls
2020-03-27,Observed,25.0,calls
2020-03-28,Observed,9.0,calls
2020-03-29,Observed,23.0,calls
2020-03-30,Observed,25.0,calls
2020-03-31,Observed,25.0,calls
2020-04-01,Observed,20.0,calls
2020-04-02,Observed,14.0,calls
2020-04-03,Observed,19.0,calls
2020-04-04,Observed,23.0,calls
2020-04-05,Observed,28.0,calls
2020-04-06,Observed,23.0,calls
2020-04-07,Observed,28.0,calls
2020-04-08,Observed,29.0,calls
2020-04-09,Observed,18.0,calls
2020-04-10,Observed,28.0,calls
2020-04-11,Observed,27.0,calls
2020-04-12,Observed,31.0,calls
2020-04-13,Observed,31.0,calls
2020-04-14,Observed,25.0,calls
2020-04-15,Observed,30.0,calls
2020-04-16,Observed,25.0,calls
2020-04-17,Observed,37.0,calls
2020-04-18,Observed,37.0,calls
2020-04-19,Observed,28.0,calls
2020-04-20,Observed,53.0,calls
2020-04-21,Observed,35.0,calls
2020-04-22,Observed,35.0,calls
2020-04-23,Observed,32.0,calls
2020-04-24,Observed,34.0,calls
2020-04-25,Observed,33.0,calls
2020-04-26,Observed,33.0,calls
2020-04-27,Observed,39.0,calls
2020-04-28,Observed,30.0,calls
2020-04-29,Observed,29.0,calls
2020-04-30,Observed,28.0,calls
2020-05-01,Observed,27.0,calls
2020-05-02,Observed,26.0,calls
2020-05-03,Observed,24.0,calls
2020-05-04,Observed,32.0,calls
2020-05-05,Observed,28.0,calls
2020-05-06,Observed,24.0,calls
2020-05-07,Observed,20.0,calls
2020-05-08,Observed,20.0,calls
2020-05-09,Observed,21.0,calls
2020-05-10,Observed,21.0,calls
2020-05-11,Observed,25.0,calls
2020-05-12,Observed,29.0,calls
2020-05-13,Observed,22.0,calls
2020-05-14,Observed,18.0,calls
2020-05-15,Observed,21.0,calls
2020-05-16,Observed,31.0,calls
2020-05-17,Observed,27.0,calls
2020-05-18,Observed,27.0,calls
2020-05-19,Observed,30.0,calls
2020-05-20,Observed,27.0,calls
2020-05-21,Observed,38.0,calls
2020-05-22,Observed,22.0,calls
2020-05-23,Observed,16.0,calls
2020-05-24,Observed,33.0,calls
2020-05-25,Observed,34.0,calls
2020-05-26,Observed,29.0,calls
2020-05-27,Observed,25.0,calls
2020-05-28,Observed,26.0,calls
2020-05-29,Observed,42.0,calls
2020-05-30,Observed,20.0,calls
2020-05-31,Observed,27.0,calls
2020-06-01,Observed,36.0,calls
2020-06-02,Observed,31.0,calls
2020-06-03,Observed,30.0,calls
2020-06-04,Observed,27.0,calls
2020-06-05,Observed,37.0,calls
2020-06-06,Observed,34.0,calls
2020-06-07,Observed,20.0,calls
2020-06-08,Observed,24.0,calls
2020-06-09,Observed,36.0,calls
2020-06-10,Observed,27.0,calls
2020-06-11,Observed,24.0,calls
2020-06-12,Observed,27.0,calls
2020-06-13,Observed,39.0,calls
2020-06-14,Observed,24.0,calls
2020-06-15,Observed,34.0,calls
2020-06-16,Observed,36.0,calls
2020-06-17,Observed,35.0,calls
2020-06-18,Observed,26.0,calls
2020-06-19,Observed,24.0,calls
2020-06-20,Observed,12.0,calls
2020-06-21,Observed,26.0,calls
2020-06-22,Observed,32.0,calls
2020-06-23,Observed,22.0,calls
2020-06-24,Observed,26.0,calls
2020-06-25,Observed,34.0,calls
2020-06-26,Observed,29.0,calls
2020-06-27,Observed,15.0,calls
2020-06-28,Observed,30.0,calls
2020-06-29,Observed,24.0,calls
2020-06-30,Observed,22.0,calls
2020-07-01,Observed,22.0,calls
2020-07-02,Observed,31.0,calls
2020-07-03,Observed,18.0,calls
2020-07-04,Observed,6.0,calls
2020-07-05,Observed,9.0,calls
2020-07-06,Observed,30.0,calls
2020-07-07,Observed,22.0,calls
2020-07-08,Observed,28.0,calls
2020-07-09,Observed,26.0,calls
2020-07-10,Observed,35.0,calls
2020-07-11,Observed,13.0,calls
2020-07-12,Observed,10.0,calls
2020-07-13,Observed,35.0,calls
2020-07-14,Observed,26.0,calls
2020-07-15,Observed,32.0,calls
2020-07-16,Observed,31.0,calls
2020-07-17,Observed,25.0,calls
2020-07-18,Observed,20.0,calls
2020-07-19,Observed,19.0,calls
2020-07-20,Observed,34.0,calls
2020-07-21,Observed,41.0,calls
2020-07-22,Observed,34.0,calls
2020-07-23,Observed,31.0,calls
2020-07-24,Observed,22.0,calls
2020-07-25,Observed,19.0,calls
2020-07-26,Observed,10.0,calls
2020-07-27,Observed,39.0,calls
2020-07-28,Observed,23.0,calls
2020-07-29,Observed,15.0,calls
2020-07-30,Observed,20.0,calls
2020-07-31,Observed,30.0,calls
2020-08-01,Observed,13.0,calls
2020-08-02,Observed,21.0,calls
2020-08-03,Observed,28.0,calls
2020-08-04,Observed,41.0,calls
2020-08-05,Observed,26.0,calls
2020-08-06,Observed,21.0,calls
2020-08-07,Observed,31.0,calls
2020-08-08,Observed,15.0,calls
2020-08-09,Observed,23.0,calls
2020-08-10,Observed,22.0,calls
2020-08-11,Observed,32.0,calls
2020-08-12,Observed,19.0,calls
2020-08-13,Observed,30.0,calls
2020-08-14,Observed,14.0,calls
2020-08-15,Observed,12.0,calls
2020-08-16,Observed,21.0,calls
2020-08-17,Observed,26.0,calls
2020-08-18,Observed,30.0,calls
2020-08-19,Observed,24.0,calls
2020-08-20,Observed,21.0,calls
2020-08-21,Observed,31.0,calls
2020-08-22,Observed,14.0,calls
2020-08-23,Observed,16.0,calls
2020-08-24,Observed,22.0,calls
2020-08-25,Observed,27.0,calls
2020-08-26,Observed,24.0,calls
2020-08-27,Observed,30.0,calls
2020-08-28,Observed,24.0,calls
2020-08-29,Observed,20.0,calls
2020-08-30,Observed,15.0,calls
2020-08-31,Observed,35.0,calls
2020-09-01,Observed,33.0,calls
2020-09-02,Observed,32.0,calls
2020-09-03,Observed,36.0,calls
2020-09-04,Observed,35.0,calls
2020-09-05,Observed,26.0,calls
2020-09-06,Observed,17.0,calls
2020-09-07,Observed,55.0,calls
2020-09-08,Observed,41.0,calls
2020-09-09,Observed,49.0,calls
2020-09-10,Observed,41.0,calls
2020-09-11,Observed,36.0,calls
2020-09-12,Observed,23.0,calls
2020-09-13,Observed,22.0,calls
2020-09-14,Observed,39.0,calls
2020-09-15,Observed,61.0,calls
2020-09-16,Observed,34.0,calls
2020-09-17,Observed,37.0,calls
2020-09-18,Observed,42.0,calls
2020-09-19,Observed,23.0,calls
2020-09-20,Observed,20.0,calls
2020-09-21,Observed,51.0,calls
2020-09-22,Observed,28.0,calls
2020-09-23,Observed,37.0,calls
2020-09-24,Observed,26.0,calls
2020-09-25,Observed,27.0,calls
2020-09-26,Observed,33.0,calls
2020-09-27,Observed,9.0,calls
2020-09-28,Observed,35.0,calls
2020-09-29,Observed,47.0,calls
2020-09-30,Observed,37.0,calls
2020-10-01,Observed,22.0,calls
2020-10-02,Observed,26.0,calls
2020-10-03,Observed,11.0,calls
2020-10-04,Observed,21.0,calls
2020-10-05,Observed,40.0,calls
2020-10-06,Observed,37.0,calls
2020-10-07,Observed,32.0,calls
2020-10-08,Observed,37.0,calls
2020-10-09,Observed,34.0,calls
2020-10-10,Observed,17.0,calls
2020-10-11,Observed,19.0,calls
2020-10-12,Observed,22.0,calls
2020-10-13,Observed,33.0,calls
2020-10-14,Observed,34.0,calls
2020-10-15,Observed,43.0,calls
2020-10-16,Observed,31.0,calls
2020-10-17,Observed,23.0,calls
2020-10-18,Observed,18.0,calls
2020-10-19,Observed,20.0,calls
2020-10-20,Observed,21.0,calls
2020-10-21,Observed,28.0,calls
2020-10-22,Observed,24.0,calls
2020-10-23,Observed,35.0,calls
2020-10-24,Observed,34.0,calls
2020-10-25,Observed,23.0,calls
2020-10-26,Observed,25.0,calls
2020-10-27,Observed,33.0,calls
2020-10-28,Observed,26.0,calls
2020-10-29,Observed,32.0,calls
2020-10-30,Observed,28.0,calls
2020-10-31,Observed,17.0,calls
2020-11-01,Observed,16.0,calls
2020-11-02,Observed,24.0,calls
2020-11-03,Observed,25.0,calls
2020-11-04,Observed,38.0,calls
2020-11-05,Observed,32.0,calls
2020-11-06,Observed,29.0,calls
2020-11-07,Observed,24.0,calls
2020-11-08,Observed,14.0,calls
2020-11-09,Observed,28.0,calls
2020-11-10,Observed,30.0,calls
2020-11-11,Observed,37.0,calls
2020-11-12,Observed,32.0,calls
2020-11-13,Observed,32.0,calls
2020-11-14,Observed,26.0,calls
2020-11-15,Observed,16.0,calls
2020-11-16,Observed,30.0,calls
2020-11-17,Observed,29.0,calls
2020-11-18,Observed,33.0,calls
2020-11-19,Observed,32.0,calls
2020-11-20,Observed,32.0,calls
2020-11-21,Observed,15.0,calls
2020-11-22,Observed,28.0,calls
2020-11-23,Observed,15.0,calls
2020-11-24,Observed,24.0,calls
2020-11-25,Observed,27.0,calls
2020-11-26,Observed,34.0,calls
2020-11-27,Observed,29.0,calls
2020-11-28,Observed,24.0,calls
2020-11-29,Observed,19.0,calls
2020-11-30,Observed,28.0,calls
2020-12-01,Observed,42.0,calls
2020-12-02,Observed,27.0,calls
2020-12-03,Observed,34.0,calls
2020-12-04,Observed,22.0,calls
2020-12-05,Observed,22.0,calls
2020-12-06,Observed,31.0,calls
2020-12-07,Observed,36.0,calls
2020-12-08,Observed,27.0,calls
2020-12-09,Observed,30.0,calls
2020-12-10,Observed,20.0,calls
2020-12-11,Observed,26.0,calls
2020-12-12,Observed,14.0,calls
2020-12-13,Observed,41.0,calls
2020-12-14,Observed,35.0,calls
2020-12-15,Observed,25.0,calls
2020-12-16,Observed,24.0,calls
2020-12-17,Observed,30.0,calls
2020-12-18,Observed,26.0,calls
2020-12-19,Observed,29.0,calls
2020-12-20,Observed,23.0,calls
2020-12-21,Observed,24.0,calls
2020-12-22,Observed,20.0,calls
2020-12-23,Observed,33.0,calls
2020-12-24,Observed,24.0,calls
